pekerjaan,status_pekerjaan,pendidikan,status_kawin,rumah,simpanan,jenis_atap,kualitas_atap,jenis_dinding,kualitas_dinding,jenis_lantai,kualitas_lantai,sumber_penerangan,daya_listrik,bahan_bakar_masak,air_minum,fasilitas_bab,stunting,bpnt,bpum,bst,pkh,sembako,prakerja,kur
pekerja_lepas,pekerja_bebas,tamat_sltp,cerai_hidup,menumpang,,seng,tinggi,tembok,tinggi,semen,tinggi,pln_meteran,tidak,listrik_gas,air_kemasan,pribadi,bukan_target,tidak,tidak,tidak,tidak,tidak,tidak,tidak
pekerja_lepas,pekerja_bebas,masih_slta,kawin,pribadi,,seng,tinggi,tembok,tinggi,ubin,tinggi,pln_meteran,tidak,listrik_gas,air_kemasan,pribadi,bukan_target,tidak,tidak,ya,tidak,tidak,tidak,tidak
pensiunan,tidak_bekerja,tdk_tamat_sd,kawin,pribadi,,seng,tinggi,tembok,tinggi,ubin,tinggi,pln_meteran,tidak,listrik_gas,air_kemasan,pribadi,bukan_target,tidak,tidak,tidak,tidak,tidak,tidak,tidak
pegawai_swasta,buruh_karyawan_pegawai,tamat_sltp,kawin,pribadi,,seng,tinggi,tembok,tinggi,semen,tinggi,pln_meteran,tidak,listrik_gas,air_kemasan,pribadi,bukan_target,ya,tidak,ya,ya,ya,ya,ya
pedagang,usaha_sendiri,tamat_sd,cerai_mati,pribadi,,seng,tinggi,tembok,tinggi,ubin,tinggi,pln_meteran,tidak,listrik_gas,air_kemasan,pribadi,bukan_target,ya,tidak,ya,tidak,ya,tidak,tidak
nelayan,usaha_sendiri,tamat_sd,kawin,pribadi,,seng,tinggi,tembok,tinggi,semen,tinggi,pln_meteran,tidak,listrik_gas,air_kemasan,pribadi,tidak_beresiko,ya,tidak,ya,ya,ya,tidak,tidak
tidak_bekerja,tidak_bekerja,tamat_sd,cerai_mati,pribadi,,seng,tinggi,tembok,tinggi,ubin,tinggi,pln_meteran,tidak,listrik_gas,air_kemasan,pribadi,bukan_target,tidak,tidak,tidak,tidak,tidak,tidak,tidak
nelayan,usaha_sendiri,tamat_slta,kawin,pribadi,,seng,tinggi,tembok,tinggi,semen,tinggi,pln_meteran,tidak,listrik_gas,air_kemasan,pribadi,tidak_beresiko,ya,ya,tidak,tidak,tidak,tidak,ya
pekerja_lepas,pekerja_bebas,tamat_sltp,kawin,menumpang,,seng,tinggi,kayu,tinggi,kayu,tinggi,pln_meteran,tidak,listrik_gas,air_kemasan,pribadi,tidak_beresiko,ya,tidak,ya,ya,ya,tidak,tidak
pekerja_lepas,pekerja_bebas,tamat_sd,kawin,pribadi,,seng,tinggi,tembok,tinggi,semen,tinggi,pln_meteran,tidak,listrik_gas,air_kemasan,pribadi,tidak_beresiko,ya,tidak,ya,ya,ya,tidak,tidak
pekerja_lepas,pekerja_bebas,tamat_slta,kawin,menumpang,,seng,tinggi,kayu,tinggi,kayu,tinggi,pln_meteran,tidak,listrik_gas,air_kemasan,pribadi,tidak_beresiko,tidak,tidak,tidak,tidak,tidak,tidak,tidak
pekerja_lepas,usaha_sendiri,tamat_slta,kawin,menumpang,,seng,rendah,kayu,rendah,tanah,rendah,pln_non_meteran,,listrik_gas,air_kemasan,,beresiko,ya,tidak,tidak,tidak,tidak,tidak,tidak
pekerja_lepas,pekerja_bebas,tamat_slta,kawin,pribadi,,seng,tinggi,tembok,tinggi,ubin,tinggi,pln_meteran,tidak,listrik_gas,air_kemasan,pribadi,beresiko,ya,tidak,tidak,tidak,tidak,tidak,tidak
pegawai_swasta,buruh_karyawan_pegawai,tamat_sd,kawin,menumpang,,seng,tinggi,kayu,tinggi,kayu,tinggi,pln_meteran,tidak,listrik_gas,air_kemasan,pribadi,beresiko,tidak,tidak,tidak,tidak,tidak,tidak,tidak
pekerja_lepas,pekerja_bebas,tamat_sltp,kawin,menumpang,,seng,tinggi,tembok,tinggi,ubin,tinggi,pln_meteran,tidak,listrik_gas,air_kemasan,pribadi,tidak_beresiko,tidak,tidak,tidak,tidak,tidak,tidak,tidak
nelayan,usaha_sendiri,tamat_slta,kawin,menumpang,,seng,tinggi,tembok,tinggi,ubin,tinggi,pln_meteran,tidak,listrik_gas,air_kemasan,pribadi,tidak_beresiko,tidak,tidak,tidak,tidak,tidak,ya,tidak
pekerja_lepas,pekerja_bebas,tamat_slta,kawin,pribadi,,seng,tinggi,tembok,tinggi,semen,tinggi,pln_meteran,tidak,listrik_gas,air_kemasan,pribadi,tidak_beresiko,tidak,tidak,tidak,tidak,tidak,tidak,ya
petani,usaha_sendiri,tamat_slta,kawin,pribadi,,seng,tinggi,tembok,tinggi,semen,tinggi,pln_meteran,tidak,listrik_gas,air_kemasan,pribadi,bukan_target,tidak,tidak,tidak,tidak,tidak,tidak,tidak
tidak_bekerja,tidak_bekerja,tidak_sekolah,cerai_mati,pribadi,,seng,tinggi,tembok,tinggi,ubin,tinggi,pln_meteran,tidak,listrik_gas,air_kemasan,pribadi,bukan_target,ya,tidak,ya,ya,ya,tidak,tidak
tidak_bekerja,tidak_bekerja,tamat_slta,cerai_hidup,sewa,,seng,tinggi,tembok,tinggi,semen,tinggi,pln_meteran,tidak,listrik_gas,air_kemasan,pribadi,bukan_target,tidak,tidak,tidak,tidak,tidak,tidak,tidak
pekerja_lepas,pekerja_bebas,tamat_slta,kawin,pribadi,,seng,tinggi,tembok,tinggi,semen,tinggi,pln_meteran,tidak,listrik_gas,air_kemasan,pribadi,tidak_beresiko,ya,tidak,ya,ya,ya,tidak,tidak
tidak_bekerja,tidak_bekerja,tamat_sd,cerai_mati,pribadi,,seng,tinggi,tembok,tinggi,ubin,tinggi,pln_meteran,tidak,listrik_gas,air_kemasan,pribadi,bukan_target,ya,tidak,ya,tidak,ya,tidak,tidak
pekerja_lepas,pekerja_bebas,tamat_sd,kawin,pribadi,,seng,tinggi,tembok,tinggi,ubin,tinggi,pln_meteran,tidak,listrik_gas,air_kemasan,pribadi,tidak_beresiko,tidak,tidak,tidak,tidak,tidak,tidak,tidak
tidak_bekerja,tidak_bekerja,tamat_sd,cerai_mati,pribadi,,seng,tinggi,tembok,tinggi,semen,tinggi,pln_meteran,tidak,listrik_gas,air_kemasan,pribadi,bukan_target,tidak,tidak,tidak,tidak,tidak,tidak,tidak
nelayan,usaha_sendiri,tamat_sd,kawin,pribadi,,seng,tinggi,tembok,tinggi,ubin,tinggi,pln_meteran,tidak,listrik_gas,air_kemasan,pribadi,tidak_beresiko,ya,tidak,ya,ya,tidak,tidak,tidak
pekerja_lepas,pekerja_bebas,masih_slta,kawin,pribadi,,seng,tinggi,tembok,tinggi,ubin,tinggi,pln_meteran,tidak,listrik_gas,air_kemasan,pribadi,beresiko,tidak,tidak,tidak,tidak,tidak,tidak,tidak
tidak_bekerja,tidak_bekerja,tidak_sekolah,cerai_mati,pribadi,,seng,tinggi,kayu,tinggi,semen,tinggi,pln_meteran,tidak,listrik_gas,air_kemasan,pribadi,bukan_target,ya,tidak,ya,ya,ya,tidak,tidak
pekerja_lepas,pekerja_bebas,tamat_sltp,cerai_hidup,dinas,,seng,tinggi,tembok,tinggi,ubin,tinggi,pln_meteran,tidak,listrik_gas,air_kemasan,pribadi,tidak_beresiko,tidak,tidak,tidak,tidak,tidak,tidak,tidak
pekerja_lepas,pekerja_bebas,tamat_sltp,kawin,sewa,,seng,tinggi,tembok,tinggi,semen,tinggi,pln_meteran,tidak,listrik_gas,air_kemasan,pribadi,beresiko,tidak,tidak,tidak,tidak,tidak,tidak,tidak
pedagang,usaha_dibantu_buruh_tetap,tamat_sltp,kawin,pribadi,ya,seng,tinggi,tembok,tinggi,ubin,tinggi,pln_meteran,ya,listrik_gas,air_kemasan,pribadi,tidak_beresiko,tidak,tidak,tidak,tidak,tidak,tidak,ya
tidak_bekerja,tidak_bekerja,tdk_tamat_sd,cerai_mati,pribadi,,seng,rendah,kayu,rendah,semen,rendah,pln_meteran,tidak,listrik_gas,pam,pribadi,bukan_target,ya,tidak,ya,tidak,ya,tidak,tidak
wiraswasta,usaha_dibantu_buruh_tetap,tamat_slta,kawin,pribadi,,seng,rendah,tembok,rendah,ubin,rendah,pln_meteran,tidak,listrik_gas,air_kemasan,pribadi,bukan_target,tidak,ya,tidak,tidak,tidak,tidak,ya
pegawai_swasta,buruh_karyawan_pegawai,tamat_slta,kawin,pribadi,ya,seng,rendah,tembok,rendah,semen,rendah,pln_non_meteran,,listrik_gas,air_kemasan,pribadi,beresiko,tidak,ya,tidak,tidak,tidak,tidak,tidak
tidak_bekerja,tidak_bekerja,tamat_slta,cerai_mati,menumpang,ya,seng,rendah,tembok,rendah,ubin,rendah,pln_meteran,tidak,listrik_gas,air_kemasan,pribadi,bukan_target,tidak,tidak,tidak,tidak,tidak,tidak,tidak
pedagang,usaha_sendiri,tamat_sd,kawin,pribadi,,seng,rendah,tembok,rendah,ubin,rendah,pln_meteran,tidak,listrik_gas,air_kemasan,pribadi,bukan_target,tidak,ya,tidak,tidak,tidak,ya,tidak
tidak_bekerja,tidak_bekerja,tamat_slta,kawin,menumpang,,seng,tinggi,tembok,tinggi,ubin,tinggi,pln_meteran,tidak,listrik_gas,air_kemasan,pribadi,beresiko,tidak,tidak,tidak,tidak,tidak,tidak,tidak
tidak_bekerja,tidak_bekerja,tamat_sd,belum_kawin,pribadi,,seng,rendah,tembok,rendah,semen,rendah,pln_meteran,tidak,listrik_gas,air_kemasan,pribadi,bukan_target,ya,tidak,tidak,tidak,tidak,tidak,tidak
nelayan,usaha_sendiri,tamat_slta,kawin,menumpang,,seng,rendah,tembok,rendah,semen,rendah,pln_meteran,tidak,listrik_gas,air_kemasan,pribadi,tidak_beresiko,tidak,tidak,tidak,tidak,tidak,tidak,tidak
tidak_bekerja,tidak_bekerja,tamat_slta,cerai_mati,pribadi,,seng,rendah,bambu,rendah,semen,rendah,pln_meteran,tidak,listrik_gas,air_kemasan,pribadi,bukan_target,tidak,tidak,tidak,tidak,tidak,tidak,tidak
pegawai_swasta,buruh_karyawan_pegawai,tamat_slta,kawin,pribadi,,seng,tinggi,tembok,tinggi,ubin,tinggi,pln_meteran,tidak,listrik_gas,air_kemasan,pribadi,bukan_target,tidak,tidak,tidak,tidak,tidak,tidak,tidak
pegawai_swasta,buruh_karyawan_pegawai,tamat_slta,kawin,menumpang,,beton,tinggi,tembok,tinggi,ubin,tinggi,pln_non_meteran,,listrik_gas,air_kemasan,pribadi,tidak_beresiko,tidak,tidak,tidak,tidak,tidak,tidak,tidak
wiraswasta,usaha_dibantu_buruh_tetap,tamat_slta,kawin,pribadi,ya,seng,tinggi,tembok,tinggi,ubin,tinggi,pln_non_meteran,,listrik_gas,air_kemasan,pribadi,beresiko,tidak,ya,tidak,tidak,tidak,ya,ya
pegawai_swasta,buruh_karyawan_pegawai,tamat_slta,kawin,pribadi,ya,seng,tinggi,tembok,tinggi,ubin,tinggi,pln_meteran,tidak,listrik_gas,air_kemasan,pribadi,beresiko,tidak,tidak,tidak,tidak,tidak,tidak,tidak
wiraswasta,usaha_dibantu_buruh_tetap,tamat_slta,kawin,sewa,ya,seng,tinggi,tembok,tinggi,ubin,tinggi,pln_meteran,tidak,listrik_gas,air_kemasan,pribadi,tidak_beresiko,ya,tidak,ya,tidak,ya,ya,tidak
pegawai_swasta,buruh_karyawan_pegawai,tamat_sltp,kawin,pribadi,,seng,rendah,kayu,rendah,kayu,rendah,pln_meteran,tidak,listrik_gas,air_kemasan,pribadi,tidak_beresiko,ya,tidak,ya,ya,ya,tidak,tidak
pegawai_swasta,buruh_karyawan_pegawai,tamat_slta,kawin,menumpang,ya,seng,rendah,tembok,rendah,ubin,rendah,pln_non_meteran,,listrik_gas,air_kemasan,pribadi,tidak_beresiko,tidak,tidak,tidak,tidak,tidak,tidak,tidak
nelayan,usaha_sendiri,tamat_sltp,kawin,pribadi,,seng,tinggi,tembok,tinggi,ubin,tinggi,pln_non_meteran,,listrik_gas,air_kemasan,pribadi,tidak_beresiko,tidak,ya,tidak,tidak,tidak,tidak,ya
nelayan,usaha_sendiri,tamat_sd,kawin,pribadi,,seng,rendah,tembok,rendah,ubin,rendah,pln_meteran,tidak,listrik_gas,air_kemasan,pribadi,beresiko,ya,ya,ya,ya,ya,ya,ya
pegawai_swasta,buruh_karyawan_pegawai,tamat_slta,kawin,menumpang,ya,seng,rendah,tembok,rendah,ubin,rendah,pln_non_meteran,,listrik_gas,air_kemasan,pribadi,tidak_beresiko,tidak,ya,tidak,tidak,tidak,tidak,tidak
tidak_bekerja,tidak_bekerja,tamat_pt,cerai_hidup,dinas,ya,seng,rendah,tembok,rendah,ubin,rendah,pln_meteran,tidak,listrik_gas,air_kemasan,pribadi,bukan_target,ya,tidak,tidak,tidak,tidak,ya,tidak
wiraswasta,usaha_dibantu_buruh_tetap,tamat_slta,kawin,pribadi,ya,seng,rendah,tembok,rendah,semen,rendah,pln_non_meteran,,listrik_gas,air_kemasan,pribadi,tidak_beresiko,tidak,tidak,tidak,tidak,tidak,tidak,tidak
tidak_bekerja,tidak_bekerja,tamat_sd,cerai_mati,dinas,ya,seng,rendah,kayu,rendah,semen,rendah,pln_meteran,tidak,listrik_gas,air_kemasan,pribadi,bukan_target,tidak,tidak,tidak,tidak,tidak,tidak,tidak
pekerja_lepas,usaha_sendiri,tamat_slta,cerai_hidup,menumpang,,beton,tinggi,tembok,tinggi,ubin,tinggi,pln_meteran,tidak,listrik_gas,air_kemasan,pribadi,bukan_target,tidak,tidak,tidak,tidak,tidak,tidak,tidak
wiraswasta,usaha_dibantu_buruh_tetap,tamat_sd,belum_kawin,pribadi,,seng,rendah,kayu,rendah,semen,rendah,pln_non_meteran,,listrik_gas,air_kemasan,pribadi,bukan_target,ya,tidak,ya,ya,ya,tidak,tidak
wiraswasta,usaha_dibantu_buruh_tetap,tamat_sd,kawin,pribadi,,seng,rendah,kayu,rendah,kayu,rendah,pln_meteran,tidak,listrik_gas,air_kemasan,pribadi,bukan_target,tidak,ya,tidak,tidak,tidak,tidak,ya
pekerja_lepas,usaha_sendiri,tamat_sltp,kawin,sewa,,seng,rendah,tembok,rendah,ubin,rendah,pln_non_meteran,,listrik_gas,air_kemasan,pribadi,beresiko,tidak,tidak,tidak,tidak,tidak,tidak,tidak
tidak_bekerja,tidak_bekerja,tamat_sltp,belum_kawin,pribadi,,seng,rendah,tembok,rendah,ubin,rendah,pln_meteran,tidak,lainnya,air_kemasan,pribadi,bukan_target,tidak,tidak,tidak,tidak,tidak,tidak,tidak
wiraswasta,usaha_dibantu_buruh_tetap,tamat_sd,kawin,pribadi,,seng,rendah,tembok,rendah,ubin,rendah,pln_meteran,tidak,listrik_gas,air_kemasan,pribadi,tidak_beresiko,tidak,ya,tidak,tidak,tidak,tidak,tidak
nelayan,usaha_sendiri,tamat_slta,kawin,menumpang,,seng,rendah,tembok,rendah,ubin,rendah,pln_meteran,tidak,listrik_gas,air_kemasan,pribadi,tidak_beresiko,ya,tidak,ya,tidak,ya,tidak,tidak
wiraswasta,usaha_dibantu_buruh_tetap,tamat_slta,kawin,pribadi,ya,seng,rendah,tembok,rendah,ubin,rendah,pln_meteran,ya,listrik_gas,air_kemasan,pribadi,beresiko,ya,ya,tidak,tidak,tidak,tidak,tidak
wiraswasta,usaha_dibantu_buruh_tetap,tamat_sd,kawin,pribadi,,seng,rendah,tembok,rendah,ubin,rendah,pln_meteran,tidak,listrik_gas,air_kemasan,pribadi,bukan_target,ya,tidak,ya,tidak,ya,tidak,tidak
pegawai_swasta,buruh_karyawan_pegawai,tamat_sd,kawin,menumpang,,seng,rendah,kayu,rendah,kayu,rendah,pln_non_meteran,,listrik_gas,air_kemasan,pribadi,tidak_beresiko,tidak,tidak,tidak,tidak,tidak,tidak,tidak
petani,pekerja_bebas,tamat_slta,kawin,menumpang,,seng,rendah,bambu,rendah,semen,rendah,pln_meteran,tidak,listrik_gas,air_kemasan,pribadi,tidak_beresiko,tidak,tidak,tidak,tidak,tidak,tidak,tidak
tidak_bekerja,tidak_bekerja,tamat_sltp,belum_kawin,pribadi,ya,seng,tinggi,tembok,tinggi,ubin,tinggi,pln_meteran,tidak,listrik_gas,air_kemasan,pribadi,bukan_target,tidak,tidak,tidak,tidak,tidak,tidak,tidak
pegawai_swasta,buruh_karyawan_pegawai,tamat_slta,kawin,menumpang,ya,seng,tinggi,tembok,tinggi,semen,tinggi,pln_meteran,tidak,listrik_gas,air_kemasan,pribadi,tidak_beresiko,ya,tidak,ya,tidak,ya,ya,tidak
pegawai_swasta,buruh_karyawan_pegawai,tamat_slta,kawin,pribadi,ya,seng,tinggi,tembok,tinggi,semen,tinggi,pln_meteran,tidak,listrik_gas,air_kemasan,pribadi,tidak_beresiko,tidak,tidak,tidak,tidak,tidak,tidak,tidak
pegawai_swasta,buruh_karyawan_pegawai,tamat_slta,kawin,pribadi,ya,seng,tinggi,tembok,tinggi,semen,tinggi,pln_meteran,tidak,listrik_gas,air_kemasan,pribadi,tidak_beresiko,ya,ya,tidak,tidak,tidak,tidak,tidak
pegawai_swasta,buruh_karyawan_pegawai,tamat_slta,kawin,pribadi,ya,seng,tinggi,tembok,tinggi,ubin,tinggi,pln_meteran,tidak,listrik_gas,air_kemasan,pribadi,beresiko,ya,tidak,ya,tidak,ya,tidak,tidak
pegawai_swasta,buruh_karyawan_pegawai,tamat_sd,belum_kawin,menumpang,ya,seng,tinggi,tembok,tinggi,semen,tinggi,pln_meteran,tidak,listrik_gas,air_kemasan,pribadi,bukan_target,tidak,tidak,tidak,tidak,tidak,tidak,tidak
pegawai_swasta,buruh_karyawan_pegawai,tamat_slta,kawin,pribadi,,seng,rendah,tembok,rendah,semen,rendah,pln_non_meteran,,listrik_gas,air_kemasan,pribadi,tidak_beresiko,ya,tidak,ya,ya,ya,tidak,tidak
pegawai_swasta,buruh_karyawan_pegawai,tamat_slta,kawin,pribadi,,seng,rendah,tembok,rendah,ubin,rendah,pln_non_meteran,,listrik_gas,air_kemasan,pribadi,bukan_target,tidak,tidak,ya,tidak,tidak,tidak,tidak
pegawai_swasta,buruh_karyawan_pegawai,tamat_sltp,kawin,pribadi,,seng,rendah,tembok,rendah,ubin,rendah,pln_non_meteran,,listrik_gas,air_kemasan,pribadi,beresiko,ya,ya,ya,ya,ya,tidak,tidak
pegawai_swasta,buruh_karyawan_pegawai,tamat_sd,kawin,pribadi,,seng,rendah,tembok,rendah,ubin,rendah,pln_non_meteran,,listrik_gas,air_kemasan,pribadi,bukan_target,ya,tidak,ya,ya,ya,tidak,tidak
pegawai_swasta,buruh_karyawan_pegawai,tamat_slta,kawin,sewa,,seng,rendah,tembok,rendah,ubin,rendah,pln_non_meteran,,listrik_gas,air_kemasan,pribadi,beresiko,ya,tidak,ya,ya,ya,tidak,tidak
pegawai_swasta,buruh_karyawan_pegawai,tamat_slta,kawin,pribadi,ya,seng,rendah,tembok,rendah,ubin,rendah,pln_non_meteran,,listrik_gas,air_kemasan,pribadi,tidak_beresiko,tidak,ya,ya,tidak,tidak,tidak,tidak
pegawai_swasta,buruh_karyawan_pegawai,tamat_sd,kawin,pribadi,,seng,rendah,tembok,rendah,ubin,rendah,pln_non_meteran,,listrik_gas,air_kemasan,pribadi,beresiko,ya,ya,ya,tidak,ya,tidak,tidak
nelayan,usaha_sendiri,tamat_sd,kawin,pribadi,,seng,rendah,tembok,rendah,ubin,rendah,pln_non_meteran,,listrik_gas,air_kemasan,pribadi,bukan_target,tidak,ya,tidak,tidak,tidak,tidak,tidak
tidak_bekerja,tidak_bekerja,tamat_sltp,cerai_mati,pribadi,,beton,tinggi,tembok,tinggi,semen,tinggi,pln_meteran,tidak,listrik_gas,air_kemasan,pribadi,bukan_target,tidak,ya,tidak,tidak,tidak,tidak,tidak
tidak_bekerja,tidak_bekerja,tamat_slta,cerai_mati,pribadi,,beton,tinggi,tembok,tinggi,semen,tinggi,pln_meteran,tidak,listrik_gas,air_kemasan,pribadi,bukan_target,tidak,ya,tidak,tidak,tidak,tidak,tidak
tidak_bekerja,tidak_bekerja,tamat_sd,cerai_hidup,pribadi,,seng,rendah,tembok,rendah,semen,rendah,pln_non_meteran,,listrik_gas,air_kemasan,pribadi,bukan_target,ya,ya,ya,ya,ya,tidak,tidak
wiraswasta,usaha_dibantu_buruh_tetap,tamat_slta,kawin,pribadi,,seng,rendah,tembok,rendah,ubin,rendah,pln_non_meteran,,listrik_gas,air_kemasan,pribadi,beresiko,ya,tidak,ya,ya,ya,tidak,tidak
tidak_bekerja,tidak_bekerja,tamat_sd,cerai_mati,pribadi,ya,seng,tinggi,tembok,tinggi,ubin,tinggi,pln_meteran,tidak,listrik_gas,air_kemasan,pribadi,bukan_target,ya,tidak,ya,ya,ya,tidak,tidak
pekerja_lepas,pekerja_bebas,tamat_slta,kawin,pribadi,,seng,tinggi,tembok,tinggi,semen,tinggi,pln_meteran,tidak,listrik_gas,air_kemasan,pribadi,bukan_target,ya,tidak,ya,ya,ya,tidak,tidak
pekerja_lepas,pekerja_bebas,tamat_sd,kawin,pribadi,ya,seng,tinggi,tembok,tinggi,semen,tinggi,pln_meteran,tidak,listrik_gas,air_kemasan,pribadi,bukan_target,ya,tidak,tidak,tidak,tidak,tidak,tidak
pekerja_lepas,pekerja_bebas,tamat_sd,kawin,pribadi,ya,seng,tinggi,tembok,tinggi,ubin,tinggi,pln_meteran,tidak,listrik_gas,air_kemasan,pribadi,bukan_target,ya,ya,ya,ya,ya,tidak,ya
pekerja_lepas,pekerja_bebas,tamat_slta,kawin,sewa,ya,seng,,tembok,,semen,,pln_meteran,tidak,listrik_gas,air_kemasan,pribadi,bukan_target,tidak,tidak,tidak,tidak,tidak,tidak,ya
petani,pekerja_bebas,tamat_slta,kawin,pribadi,ya,seng,,kayu,,semen,,pln_meteran,tidak,listrik_gas,air_kemasan,pribadi,tidak_beresiko,ya,ya,tidak,tidak,tidak,tidak,tidak
tidak_bekerja,tidak_bekerja,tamat_sd,kawin,menumpang,tidak,seng,,tembok,,semen,,pln_meteran,tidak,listrik_gas,air_kemasan,pribadi,bukan_target,tidak,tidak,tidak,tidak,tidak,tidak,tidak
wiraswasta,usaha_dibantu_buruh_tetap,tamat_slta,kawin,sewa,tidak,seng,,tembok,,ubin,,pln_meteran,tidak,listrik_gas,air_kemasan,pribadi,bukan_target,ya,tidak,tidak,tidak,tidak,ya,tidak
nelayan,pekerja_bebas,tamat_slta,kawin,sewa,ya,seng,,tembok,,semen,,pln_meteran,tidak,listrik_gas,air_kemasan,pribadi,bukan_target,tidak,ya,tidak,tidak,tidak,tidak,tidak
wiraswasta,usaha_dibantu_buruh_tetap,tamat_slta,kawin,pribadi,tidak,seng,,tembok,,ubin,,pln_meteran,tidak,listrik_gas,air_kemasan,pribadi,bukan_target,tidak,tidak,tidak,tidak,tidak,tidak,tidak
tidak_bekerja,tidak_bekerja,tamat_slta,cerai_mati,menumpang,tidak,seng,,tembok,,ubin,,pln_meteran,tidak,listrik_gas,air_kemasan,pribadi,bukan_target,tidak,ya,tidak,tidak,tidak,tidak,tidak
pekerja_lepas,pekerja_bebas,tamat_sd,kawin,pribadi,,seng,tinggi,tembok,tinggi,semen,tinggi,pln_meteran,tidak,listrik_gas,air_kemasan,pribadi,beresiko,tidak,tidak,tidak,tidak,tidak,tidak,tidak
pekerja_lepas,pekerja_bebas,tamat_slta,kawin,pribadi,,seng,tinggi,tembok,tinggi,ubin,tinggi,pln_meteran,tidak,listrik_gas,air_kemasan,pribadi,beresiko,ya,tidak,ya,tidak,ya,tidak,tidak
pegawai_swasta,buruh_karyawan_pegawai,tamat_sltp,kawin,menumpang,,seng,tinggi,tembok,tinggi,ubin,tinggi,pln_meteran,ya,listrik_gas,air_kemasan,pribadi,bukan_target,tidak,tidak,tidak,tidak,tidak,tidak,tidak
nelayan,usaha_sendiri,tamat_sd,kawin,pribadi,,seng,tinggi,tembok,tinggi,ubin,tinggi,pln_meteran,tidak,listrik_gas,air_kemasan,pribadi,bukan_target,ya,ya,tidak,tidak,tidak,tidak,ya
pensiunan,tidak_bekerja,tamat_sd,cerai_mati,pribadi,,seng,tinggi,tembok,tinggi,ubin,tinggi,pln_meteran,tidak,listrik_gas,air_kemasan,pribadi,bukan_target,tidak,tidak,tidak,tidak,tidak,tidak,tidak
pegawai_swasta,buruh_karyawan_pegawai,tamat_sltp,kawin,menumpang,,seng,tinggi,tembok,tinggi,ubin,tinggi,pln_meteran,tidak,listrik_gas,air_kemasan,pribadi,tidak_beresiko,ya,tidak,ya,tidak,ya,tidak,tidak
pekerja_lepas,pekerja_bebas,tamat_sltp,kawin,pribadi,,seng,tinggi,tembok,tinggi,semen,tinggi,pln_meteran,tidak,listrik_gas,air_kemasan,pribadi,beresiko,tidak,tidak,tidak,tidak,tidak,tidak,tidak
nelayan,usaha_sendiri,tamat_sltp,kawin,pribadi,,seng,tinggi,tembok,tinggi,ubin,tinggi,pln_meteran,tidak,listrik_gas,air_kemasan,pribadi,tidak_beresiko,ya,ya,ya,tidak,ya,tidak,ya
tidak_bekerja,tidak_bekerja,tamat_sd,cerai_mati,pribadi,,seng,tinggi,tembok,tinggi,ubin,tinggi,pln_meteran,tidak,listrik_gas,air_kemasan,pribadi,bukan_target,tidak,tidak,tidak,tidak,tidak,tidak,tidak
pedagang,usaha_sendiri,tamat_sd,kawin,pribadi,,seng,tinggi,tembok,tinggi,ubin,tinggi,pln_meteran,tidak,listrik_gas,air_kemasan,pribadi,bukan_target,ya,tidak,tidak,tidak,tidak,tidak,tidak
tidak_bekerja,tidak_bekerja,tamat_slta,kawin,pribadi,,seng,tinggi,lainnya,tinggi,semen,tinggi,pln_meteran,tidak,listrik_gas,air_kemasan,,beresiko,tidak,ya,tidak,tidak,tidak,tidak,ya
asn,buruh_karyawan_pegawai,tamat_slta,kawin,pribadi,,seng,tinggi,tembok,tinggi,ubin,tinggi,pln_meteran,tidak,listrik_gas,air_kemasan,pribadi,tidak_beresiko,tidak,ya,tidak,tidak,tidak,tidak,tidak
pekerja_lepas,usaha_sendiri,tamat_slta,kawin,pribadi,,seng,tinggi,tembok,tinggi,ubin,tinggi,pln_meteran,tidak,listrik_gas,air_kemasan,pribadi,tidak_beresiko,ya,tidak,ya,tidak,ya,tidak,ya
pekerja_lepas,pekerja_bebas,tamat_sltp,kawin,pribadi,,seng,tinggi,tembok,tinggi,ubin,tinggi,pln_meteran,tidak,listrik_gas,air_kemasan,pribadi,tidak_beresiko,ya,tidak,ya,ya,ya,tidak,tidak
petani,usaha_dibantu_buruh_tdk_tetap,tamat_sd,kawin,pribadi,,seng,tinggi,kayu,tinggi,ubin,tinggi,pln_meteran,tidak,listrik_gas,air_kemasan,pribadi,bukan_target,ya,tidak,ya,tidak,tidak,tidak,ya
pekerja_lepas,usaha_sendiri,tamat_sltp,kawin,pribadi,,seng,tinggi,tembok,tinggi,semen,tinggi,pln_meteran,tidak,listrik_gas,air_kemasan,pribadi,beresiko,tidak,tidak,tidak,tidak,tidak,tidak,tidak
asn,buruh_karyawan_pegawai,tamat_pt,cerai_mati,pribadi,,seng,tinggi,tembok,tinggi,ubin,tinggi,pln_meteran,ya,listrik_gas,air_kemasan,pribadi,bukan_target,tidak,tidak,tidak,tidak,tidak,tidak,tidak
tidak_bekerja,tidak_bekerja,tamat_sltp,kawin,dinas,,seng,tinggi,tembok,tinggi,ubin,tinggi,pln_meteran,tidak,listrik_gas,air_kemasan,pribadi,bukan_target,ya,tidak,tidak,ya,tidak,tidak,tidak
pekerja_lepas,pekerja_bebas,tamat_slta,kawin,pribadi,,seng,tinggi,tembok,tinggi,semen,tinggi,pln_meteran,tidak,listrik_gas,air_kemasan,pribadi,beresiko,tidak,ya,tidak,tidak,tidak,tidak,ya
